id,src,route,toll.express,time.express,reliability.express,toll.freeway,time.freeway,reliability.freeway,occupance,size,sex,flexibility,distance,commute,age3050,income
2009207,cal,freeway,3.0,-3.0101797580719,-2.54880023002625,0,0,0,1.0,3,male,yes,15.1700000762939,yes,yes,high
2009386,cal,freeway,2.9000000953674303,-1.9824535846710198,-2.90781307220459,0,0,0,1.0,3,male,yes,35.560001373291,yes,no,med
2009393,cal,freeway,1.95000004768372,-1.16960668563843,-0.9701603055000309,0,0,0,1.0,3,male,no,24.739999771118196,no,yes,med
2009428,cal,freeway,2.9000000953674303,-3.45333862304688,-0.709989726543427,0,0,0,1.0,3,female,no,45.709999084472706,yes,yes,med
2009449,cal,freeway,3.25,-4.11096048355103,-2.1803240776062,0,0,0,1.0,4,female,no,18.5,yes,yes,med
2009511,cal,freeway,2.9000000953674303,-2.82557010650635,-0.4051393866539,0,0,0,1.0,6,female,yes,43.2999992370605,yes,yes,med
2009518,cal,express,1.5,-3.81253027915955,-0.8296185135841371,0,0,0,3.0,4,male,no,47.279998779296896,yes,yes,high
2010019,cal,express,3.25,-4.70475435256958,-1.9619152545929,0,0,0,1.0,4,male,no,27.5400009155273,yes,yes,high
2010042,cal,freeway,2.9000000953674303,-3.4971282482147203,-0.6907454133033749,0,0,0,1.0,4,male,yes,38.0900001525879,yes,no,low
2010133,cal,freeway,1.64999997615814,-0.603312909603119,-0.255661249160767,0,0,0,2.0,3,male,yes,48.0,yes,no,med
2010187,cal,express,1.95000004768372,-0.9951658844947809,-2.52702736854553,0,0,0,1.0,2,female,yes,36.47999954223629,yes,no,high
2015066,cal,express,3.0,-4.00279855728149,-1.64101600646973,0,0,0,2.0,2,male,no,23.0400009155273,yes,yes,high
2015237,cal,express,2.9000000953674303,-3.33989644050598,-0.776789486408234,0,0,0,1.0,4,male,no,50.4500007629395,yes,yes,high
2100024,cal,express,3.0,-4.42222833633423,-1.61547291278839,0,0,0,1.0,2,male,yes,35.709999084472706,yes,yes,low
2100111,cal,freeway,1.95000004768372,-1.0257523059845,-1.9313956499099698,0,0,0,1.0,5,male,yes,18.270000457763697,no,yes,low
2100155,cal,express,2.9000000953674303,-1.4244886636734,-2.13752770423889,0,0,0,1.0,3,male,yes,19.3299999237061,yes,yes,med
2100169,cal,freeway,2.9000000953674303,-2.72618508338928,-2.6604981422424303,0,0,0,1.0,5,female,yes,33.5499992370605,yes,yes,med
2100217,cal,express,3.0,-3.9593658447265603,-1.17551255226135,0,0,0,2.0,4,male,no,29.8600006103516,yes,no,low
2100272,cal,express,1.95000004768372,-0.9345059394836429,-2.83215594291687,0,0,0,1.0,5,male,no,22.739999771118196,yes,yes,med
2150048,cal,express,3.0,-3.76852798461914,-0.74250990152359,0,0,0,2.0,3,male,yes,29.6599998474121,yes,no,med
2150077,cal,freeway,2.9000000953674303,-3.34968447685242,-0.696974217891693,0,0,0,2.0,4,female,no,33.509998321533196,yes,yes,med
3001022,cal,freeway,2.9000000953674303,-2.14266037940979,-2.99455833435059,0,0,0,1.0,2,female,no,36.1100006103516,yes,yes,med
3001041,cal,express,3.0,-3.87433409690857,-1.0447710752487198,0,0,0,2.0,2,female,no,57.459999084472706,yes,yes,high
3001053,cal,express,2.9000000953674303,-3.7318096160888703,-0.636059284210205,0,0,0,1.0,4,male,yes,47.1100006103516,yes,no,med
3001085,cal,freeway,3.0,-4.55353116989136,-1.7443923950195301,0,0,0,1.0,3,male,no,23.7299995422363,yes,yes,med
3001140,cal,express,2.9000000953674303,-3.27555251121521,-0.730259120464325,0,0,0,2.0,4,male,no,82.0500030517578,yes,yes,med
3001237,cal,express,1.95000004768372,-0.9345059394836429,-2.83215594291687,0,0,0,1.0,2,male,yes,39.560001373291,yes,yes,low
3001306,cal,freeway,2.9000000953674303,-3.7425954341888397,-0.684972584247589,0,0,0,1.0,2,male,no,71.5400009155273,no,no,high
3001328,cal,express,3.0,-4.00279855728149,-1.64101600646973,0,0,0,2.0,2,male,no,32.169998168945305,yes,yes,med
3001337,cal,freeway,3.0,-3.7870471477508505,-0.783575475215912,0,0,0,1.0,4,male,yes,22.530000686645497,yes,no,high
3001349,cal,express,2.9000000953674303,-1.52998292446136,-2.43867373466492,0,0,0,2.0,2,male,no,53.619998931884794,no,no,med
3001384,cal,express,1.95000004768372,-1.0252108573913599,-2.41142129898071,0,0,0,1.0,2,male,yes,44.310001373290994,yes,no,low
3001400,cal,freeway,3.25,-3.63232684135437,-2.3451132774352996,0,0,0,1.0,3,male,yes,25.1299991607666,yes,yes,high
3001428,cal,freeway,3.0,-4.61669111251831,-1.69444584846497,0,0,0,1.0,5,male,no,44.9099998474121,yes,yes,med
3001446,cal,freeway,2.9000000953674303,-1.9544099569320699,-0.19045689702034,0,0,0,1.0,2,male,yes,26.440000534057603,yes,no,low
3001493,cal,freeway,2.9000000953674303,-1.4655654430389398,-2.38107848167419,0,0,0,1.0,2,male,no,44.619998931884794,yes,no,low
3001527,cal,freeway,2.9000000953674303,-2.74022221565247,-0.394724011421204,0,0,0,2.0,5,male,no,59.220001220703104,yes,no,med
3001538,cal,express,3.0,-3.7983338832855202,-0.784223020076752,0,0,0,1.0,2,male,yes,46.5200004577637,yes,no,med
3001577,cal,freeway,1.64999997615814,-0.49590915441513106,-0.21333499252796198,0,0,0,1.0,5,female,no,61.6599998474121,yes,no,low
4000021,cal,freeway,2.9000000953674303,-2.18904304504395,-0.364484488964081,0,0,0,2.0,6,male,no,25.2099990844727,yes,yes,low
4000105,cal,freeway,1.45000004768372,-3.7425954341888397,-0.684972584247589,0,0,0,3.0,2,female,no,26.100000381469698,yes,yes,low
4000118,cal,freeway,2.9000000953674303,-3.7318096160888703,-0.636059284210205,0,0,0,2.0,3,female,no,49.5999984741211,yes,yes,low
4000126,cal,express,2.9000000953674303,-2.85698175430298,-2.6281516551971404,0,0,0,1.0,9,male,yes,36.819999694824205,yes,yes,low
4000150,cal,freeway,2.9000000953674303,-1.1142939329147301,-2.14600467681885,0,0,0,1.0,4,male,yes,55.7599983215332,yes,yes,low
4000164,cal,express,3.0,-4.70396089553833,-1.76747107505798,0,0,0,1.0,5,female,no,19.3299999237061,no,no,med
4000245,cal,freeway,3.0,-4.70396089553833,-1.76747107505798,0,0,0,1.0,4,male,no,37.209999084472706,yes,no,low
4000307,cal,freeway,1.5,-3.8228816986083998,-0.8518700003623959,0,0,0,3.0,3,male,no,25.0200004577637,yes,yes,low
4000317,cal,freeway,3.25,-4.70475435256958,-1.9619152545929,0,0,0,1.0,4,male,yes,54.8600006103516,yes,yes,med
4000339,cal,express,1.95000004768372,-1.184321641922,-0.7180514931678771,0,0,0,1.0,6,male,yes,76.3499984741211,no,yes,high
4000350,cal,freeway,3.0,-4.47656583786011,-1.7057174444198602,0,0,0,1.0,2,female,no,17.129999160766598,yes,no,high
4000510,cal,freeway,2.9000000953674303,-1.21000528335571,-1.85192716121674,0,0,0,1.0,2,male,no,22.6700000762939,no,no,med
4000625,cal,freeway,1.64999997615814,-0.427494496107101,-0.0691821873188019,0,0,0,1.0,4,male,yes,48.310001373290994,yes,yes,low
4000639,cal,express,1.5,-4.34590101242065,-1.60500490665436,0,0,0,3.0,2,male,yes,29.899999618530302,yes,yes,low
4000669,cal,freeway,2.9000000953674303,-2.82557010650635,-0.4051393866539,0,0,0,1.0,2,male,yes,72.5800018310547,yes,no,high
4000677,cal,express,3.25,-4.8493914604187,-1.76664662361145,0,0,0,2.0,2,male,yes,50.060001373290994,no,no,high
4000791,cal,freeway,2.9000000953674303,-2.9220817089080797,-0.520741403102875,0,0,0,1.0,5,male,yes,37.9199981689453,yes,no,med
4000855,cal,express,3.0,-3.96800565719604,-1.1995553970336899,0,0,0,1.0,4,male,yes,16.5699996948242,yes,yes,high
4000866,cal,freeway,1.45000004768372,-3.64956331253052,-0.5792276263237,0,0,0,3.0,5,female,no,20.3099994659424,no,yes,med
4000883,cal,freeway,2.9000000953674303,-1.9544099569320699,-0.19045689702034,0,0,0,1.0,2,female,yes,17.120000839233402,no,yes,low
4000885,cal,freeway,3.0,-3.83762168884277,-0.8942402005195621,0,0,0,2.0,5,male,no,27.5400009155273,yes,yes,low
4000895,cal,freeway,2.9000000953674303,-2.9220817089080797,-0.520741403102875,0,0,0,1.0,4,female,yes,41.1399993896484,yes,no,med
4000897,cal,freeway,3.0,-4.01117992401123,-1.66000688076019,0,0,0,1.0,3,male,no,26.5799999237061,no,yes,med
4000948,cal,freeway,2.9000000953674303,-1.1563206911086998,-2.05693459510803,0,0,0,1.0,3,male,no,16.0599994659424,yes,yes,low
4000979,cal,freeway,3.0,-3.82081007957458,-0.842534780502319,0,0,0,1.0,5,male,no,61.3400001525879,yes,yes,low
4001008,cal,express,3.0,-4.3285226821899405,-1.40380275249481,0,0,0,1.0,4,female,no,20.4599990844727,no,no,low
4001028,cal,freeway,3.0,-4.4853816032409695,-1.3787922859191901,0,0,0,1.0,2,male,no,59.9300003051758,no,yes,med
4001182,cal,express,2.9000000953674303,-3.6777098178863503,-0.588957607746124,0,0,0,1.0,3,male,no,36.47999954223629,yes,yes,low
4001183,cal,freeway,1.95000004768372,-1.07401371002197,-1.49456584453583,0,0,0,1.0,4,male,yes,33.8499984741211,no,yes,med
4001336,cal,express,2.9000000953674303,-2.9220817089080797,-0.520741403102875,0,0,0,1.0,4,male,yes,32.8699989318848,yes,yes,high
4001345,cal,freeway,3.0,-4.4853816032409695,-1.3787922859191901,0,0,0,1.0,3,male,no,22.9200000762939,yes,yes,med
4001366,cal,freeway,3.0,-4.00259828567505,-1.49866199493408,0,0,0,1.0,4,male,yes,15.460000038147,yes,yes,med
4001392,cal,freeway,3.25,-3.67594623565674,-2.32605719566345,0,0,0,1.0,4,male,no,29.9500007629395,yes,yes,low
4001424,cal,express,3.0,-2.48606657981873,-2.8267602920532204,0,0,0,2.0,3,female,no,26.7000007629395,yes,yes,low
4001522,cal,express,2.9000000953674303,-1.1563206911086998,-2.05693459510803,0,0,0,2.0,2,female,no,56.959999084472706,yes,yes,med
4001533,cal,freeway,1.5,-4.47656583786011,-1.7057174444198602,0,0,0,3.0,6,female,no,22.7999992370605,yes,yes,med
4001541,cal,express,3.0,-3.8228816986083998,-0.8518700003623959,0,0,0,1.0,2,female,no,26.100000381469698,yes,no,low
4001542,cal,freeway,3.25,-5.53078556060791,-1.295534491539,0,0,0,1.0,4,male,no,30.9300003051758,yes,no,med
4001558,cal,express,3.25,-5.5835285186767605,-1.2533186674118,0,0,0,2.0,4,male,no,26.489999771118196,yes,yes,high
4001589,cal,freeway,2.9000000953674303,-3.4093258380889906,-0.6773570775985721,0,0,0,2.0,5,male,yes,48.540000915527294,yes,yes,low
4001618,cal,express,2.9000000953674303,-1.0849903821945202,-2.2294397354126,0,0,0,1.0,3,male,yes,33.2000007629395,yes,no,high
4001650,cal,express,2.9000000953674303,-1.4655654430389398,-2.38107848167419,0,0,0,1.0,3,female,no,51.939998626709006,yes,yes,low
4001655,cal,express,1.45000004768372,-2.39607810974121,-0.39690691232681297,0,0,0,3.0,4,female,yes,30.9300003051758,yes,yes,med
4001740,cal,freeway,3.25,-3.9809811115264906,-2.1449236869812,0,0,0,1.0,2,male,no,18.9899997711182,yes,no,med
4001760,cal,freeway,2.9000000953674303,-2.0472824573516797,-2.94881963729858,0,0,0,1.0,4,male,yes,71.5299987792969,yes,yes,med
4001800,cal,express,2.9000000953674303,-1.1563206911086998,-2.05693459510803,0,0,0,1.0,3,female,no,61.3899993896484,yes,yes,med
4001883,cal,freeway,2.9000000953674303,-2.7683730125427206,-0.400706887245178,0,0,0,2.0,3,female,no,35.310001373291,yes,yes,low
4001915,cal,freeway,3.0,-3.7870471477508505,-0.783575475215912,0,0,0,1.0,5,male,yes,47.040000915527294,yes,yes,med
4001952,cal,express,3.0,-4.47656583786011,-1.7057174444198602,0,0,0,1.0,4,female,no,26.7000007629395,yes,yes,med
4001953,cal,express,3.25,-3.9593551158905,-2.2547914981842,0,0,0,1.0,4,male,no,24.6800003051758,yes,yes,med
4002055,cal,express,1.95000004768372,-1.0257523059845,-1.9313956499099698,0,0,0,1.0,5,male,no,43.0,yes,yes,med
4002106,cal,freeway,1.64999997615814,-1.6361291408538798,-0.167431205511093,0,0,0,1.0,5,male,yes,38.47999954223629,yes,yes,med
4002128,cal,freeway,2.9000000953674303,-3.6608657836914102,-0.575805306434631,0,0,0,2.0,2,male,no,30.1299991607666,yes,yes,med
4002140,cal,freeway,3.25,-5.615552425384519,-1.3528466224670401,0,0,0,1.0,2,female,no,26.440000534057603,yes,yes,low
4002162,cal,freeway,3.0,-4.40030765533447,-1.60842764377594,0,0,0,1.0,3,male,no,29.0,yes,yes,low
4002257,cal,freeway,3.25,-4.38305902481079,-2.1588134765625,0,0,0,2.0,2,male,no,16.1800003051758,yes,no,low
4002281,cal,freeway,3.0,-4.4853816032409695,-1.3787922859191901,0,0,0,1.0,3,female,yes,22.4500007629395,yes,no,med
4002317,cal,freeway,3.25,-4.15275192260742,-2.3289213180542,0,0,0,2.0,5,male,yes,37.0499992370605,yes,yes,med
4002333,cal,freeway,3.25,-4.34278869628906,-2.18704843521118,0,0,0,1.0,5,male,no,23.719999313354503,yes,yes,low
4002350,cal,freeway,2.9000000953674303,-2.72618508338928,-2.6604981422424303,0,0,0,2.0,6,male,yes,20.3899993896484,yes,yes,low
4002395,cal,freeway,3.0,-3.76111960411072,-0.726060688495636,0,0,0,1.0,4,female,no,10.1800003051758,yes,no,med
4002430,cal,freeway,3.25,-4.247430801391601,-2.2583189010620095,0,0,0,1.0,2,male,yes,30.25,yes,no,med
4002436,cal,freeway,2.9000000953674303,-2.7683730125427206,-0.400706887245178,0,0,0,1.0,5,female,no,29.510000228881804,yes,yes,med
4002491,cal,freeway,1.625,-5.36456966400146,-1.3696762323379499,0,0,0,3.0,4,female,no,14.1700000762939,yes,yes,med
4002497,cal,freeway,3.0,-4.13012170791626,-1.54501819610596,0,0,0,2.0,3,female,no,29.989999771118196,yes,yes,med
4002498,cal,freeway,2.9000000953674303,-2.91643309593201,-0.469459295272827,0,0,0,1.0,5,female,no,27.6299991607666,yes,no,med
4002509,cal,express,3.25,-3.25571346282959,-2.54943037033081,0,0,0,1.0,5,female,no,24.5699996948242,yes,yes,med
4002529,cal,freeway,3.25,-5.392724514007571,-1.59943115711212,0,0,0,1.0,2,male,no,33.4599990844727,yes,no,med
4002615,cal,freeway,2.9000000953674303,-1.30070173740387,-1.8316125869751,0,0,0,1.0,6,male,no,34.509998321533196,yes,no,low
4002680,cal,freeway,2.9000000953674303,-3.7236254215240496,-0.5977033972740171,0,0,0,1.0,3,male,no,32.2700004577637,yes,yes,high
4002749,cal,freeway,0.9750000238418579,-0.920687079429626,-2.87042784690857,0,0,0,3.0,3,female,yes,20.7999992370605,no,yes,high
4002807,cal,express,2.9000000953674303,-3.47795677185059,-0.693560123443604,0,0,0,1.0,2,male,yes,60.5999984741211,yes,no,high
4002820,cal,freeway,1.64999997615814,-1.13090336322784,-0.22756209969520602,0,0,0,1.0,4,male,no,69.2399978637695,yes,yes,med
4002860,cal,freeway,2.9000000953674303,-3.7351911067962598,-0.6685128808021551,0,0,0,1.0,2,male,no,60.470001220703104,yes,yes,low
4002863,cal,freeway,2.9000000953674303,-3.2323455810546897,-0.42407110333442705,0,0,0,1.0,2,male,yes,15.8199996948242,yes,yes,high
4002953,cal,freeway,2.9000000953674303,-2.88184928894043,-0.40480861067771895,0,0,0,1.0,3,female,yes,27.969999313354503,no,yes,med
4003070,cal,freeway,1.95000004768372,-0.986711502075195,-2.55996751785278,0,0,0,1.0,2,male,no,19.1100006103516,yes,yes,low
4003115,cal,express,3.0,-4.4853816032409695,-1.3787922859191901,0,0,0,2.0,1,male,no,36.7599983215332,yes,yes,low
4003186,cal,freeway,3.0,-3.96800565719604,-1.1995553970336899,0,0,0,1.0,5,female,no,25.600000381469698,yes,yes,med
4003266,cal,express,3.25,-3.54521584510803,-2.3829729557037402,0,0,0,1.0,5,male,no,26.0900001525879,yes,yes,med
4003306,cal,freeway,3.0,-4.00259828567505,-1.49866199493408,0,0,0,1.0,4,male,yes,55.7599983215332,yes,no,med
4003312,cal,express,3.25,-5.628881931304929,-1.2184940576553303,0,0,0,2.0,4,male,no,32.720001220703104,yes,yes,med
4003425,cal,freeway,2.9000000953674303,-3.1576213836669904,-0.5691118240356451,0,0,0,1.0,6,male,yes,22.3400001525879,yes,yes,high
4003430,cal,freeway,2.9000000953674303,-1.43979609012604,-2.32553195953369,0,0,0,1.0,1,male,no,36.27000045776371,yes,yes,low
4003608,cal,freeway,1.95000004768372,-1.16960668563843,-0.9701603055000309,0,0,0,1.0,4,male,no,43.6100006103516,yes,yes,med
4003628,cal,freeway,2.9000000953674303,-2.29761672019958,-2.9454329013824503,0,0,0,1.0,2,male,no,26.4099998474121,yes,no,low
4003677,cal,express,3.0,-4.42222833633423,-1.61547291278839,0,0,0,1.0,5,male,no,22.469999313354503,yes,yes,high
4003732,cal,freeway,1.5,-3.76111960411072,-0.726060688495636,0,0,0,3.0,5,male,no,29.5200004577637,yes,yes,low
4003761,cal,express,2.9000000953674303,-1.8719445466995202,-0.170611307024956,0,0,0,1.0,4,male,yes,32.990001678466804,no,yes,high
4003781,cal,freeway,3.25,-5.34895992279053,-1.59614145755768,0,0,0,1.0,4,female,no,16.5300006866455,yes,no,low
4003827,cal,express,1.625,-5.305176734924321,-1.59417295455933,0,0,0,3.0,3,male,no,29.989999771118196,yes,no,high
4003844,cal,freeway,0.8249999880790709,-0.21241009235382102,-0.0322591103613377,0,0,0,3.0,5,male,no,21.340000152587898,yes,yes,med
4003930,cal,freeway,3.0,-3.82081007957458,-0.842534780502319,0,0,0,1.0,5,male,yes,41.0099983215332,yes,no,low
4003985,cal,express,2.9000000953674303,-3.24331402778625,-0.732458770275116,0,0,0,1.0,2,female,yes,24.690000534057603,yes,no,high
4003999,cal,freeway,3.0,-3.82081007957458,-0.842534780502319,0,0,0,2.0,4,male,no,25.1299991607666,yes,yes,med
4004040,cal,freeway,3.0,-4.47762393951416,-1.32870924472809,0,0,0,1.0,4,male,no,77.13999938964841,no,yes,med
4004045,cal,freeway,3.0,-2.24618029594421,-2.92631864547729,0,0,0,2.0,4,male,no,18.8099994659424,no,yes,high
4004049,cal,freeway,1.45000004768372,-2.3666090965271,-0.357956409454346,0,0,0,3.0,6,male,yes,29.899999618530302,yes,yes,med
4004066,cal,freeway,1.64999997615814,-0.733299553394318,-0.294140726327896,0,0,0,1.0,4,male,yes,56.5900001525879,yes,yes,med
4004135,cal,freeway,2.9000000953674303,-2.42567229270935,-0.402023106813431,0,0,0,2.0,4,female,no,38.3600006103516,yes,yes,high
4004243,cal,freeway,1.64999997615814,-0.49590915441513106,-0.21333499252796198,0,0,0,1.0,2,male,yes,45.0499992370605,yes,yes,high
4004293,cal,freeway,3.25,-3.25571346282959,-2.54943037033081,0,0,0,1.0,3,male,yes,21.340000152587898,yes,no,low
4004295,cal,express,3.25,-5.253339290618901,-1.62150394916534,0,0,0,2.0,3,female,yes,54.869998931884794,no,yes,low
4004312,cal,freeway,3.0,-3.86906099319458,-0.986431121826172,0,0,0,1.0,4,male,yes,35.0400009155273,yes,yes,low
4004314,cal,freeway,2.9000000953674303,-1.1653252840042099,-2.03659009933472,0,0,0,1.0,5,male,yes,31.010000228881804,yes,yes,high
4004390,cal,express,3.0,-3.96800565719604,-1.1995553970336899,0,0,0,1.0,4,male,no,20.3099994659424,yes,yes,med
4004402,cal,freeway,2.9000000953674303,-3.24331402778625,-0.732458770275116,0,0,0,1.0,5,male,yes,54.2999992370605,yes,yes,med
4004409,cal,express,1.625,-4.34278869628906,-2.18704843521118,0,0,0,3.0,2,female,no,61.25,yes,yes,low
4004461,cal,freeway,1.64999997615814,-0.613317251205444,-0.26174786686897306,0,0,0,1.0,5,male,no,26.4099998474121,yes,yes,low
4004505,cal,freeway,3.25,-5.48271179199219,-1.31772768497467,0,0,0,1.0,5,female,no,22.5200004577637,yes,no,low
4004654,cal,freeway,3.0,-4.34590101242065,-1.60500490665436,0,0,0,2.0,7,male,no,39.7000007629395,yes,yes,low
4004721,cal,freeway,2.9000000953674303,-1.8719445466995202,-0.170611307024956,0,0,0,1.0,6,male,no,16.5699996948242,yes,yes,med
4004811,cal,express,1.95000004768372,-0.952893555164337,-2.71600079536438,0,0,0,1.0,2,male,no,30.719999313354503,yes,yes,high
4004894,cal,freeway,1.64999997615814,-0.45681801438331604,-0.19120739400386802,0,0,0,2.0,3,male,no,48.630001068115206,yes,no,med
4004994,cal,freeway,2.9000000953674303,-1.77318811416626,-2.88678431510925,0,0,0,2.0,3,male,no,57.0,yes,yes,med
4005003,cal,freeway,2.9000000953674303,-3.75000691413879,-0.7014030814170841,0,0,0,2.0,5,male,no,43.040000915527294,yes,yes,low
4005042,cal,freeway,2.9000000953674303,-3.7425954341888397,-0.684972584247589,0,0,0,1.0,2,male,yes,25.7900009155273,yes,no,high
4005044,cal,freeway,1.64999997615814,-1.1031824350357098,-0.223936200141907,0,0,0,1.0,5,male,no,66.129997253418,yes,yes,med
4005079,cal,freeway,3.0,-3.97668051719666,-1.4142986536026,0,0,0,2.0,4,male,no,32.720001220703104,yes,no,low
4005203,cal,express,1.45000004768372,-3.7425954341888397,-0.684972584247589,0,0,0,3.0,2,male,no,27.8299999237061,yes,yes,med
4005214,cal,freeway,3.25,-3.9593551158905,-2.2547914981842,0,0,0,1.0,2,male,no,19.159999847412102,yes,yes,med
4005240,cal,freeway,1.64999997615814,-1.6361291408538798,-0.167431205511093,0,0,0,1.0,2,male,no,39.060001373291,yes,yes,high
4005405,cal,freeway,1.95000004768372,-0.9999964833259579,-2.11906695365906,0,0,0,1.0,3,male,yes,45.619998931884794,yes,no,high
4005411,cal,freeway,2.9000000953674303,-1.4479186534881598,-2.1954100131988503,0,0,0,1.0,5,male,yes,31.4099998474121,yes,yes,low
4005573,cal,freeway,1.64999997615814,-0.50564569234848,-0.218756169080734,0,0,0,2.0,5,male,no,33.5400009155273,yes,yes,low
4005593,cal,freeway,1.64999997615814,-0.50564569234848,-0.218756169080734,0,0,0,1.0,3,male,no,27.6599998474121,yes,no,high
4005607,cal,freeway,1.64999997615814,-1.6999878883361799,-0.17184959352016402,0,0,0,1.0,3,male,yes,67.90000152587889,yes,yes,high
4005618,cal,express,3.25,-3.9809811115264906,-2.1449236869812,0,0,0,1.0,3,male,no,39.6199989318848,yes,yes,med
4005650,cal,freeway,1.95000004768372,-0.9620006084442142,-2.6457726955413796,0,0,0,2.0,1,male,yes,32.1500015258789,no,no,low
4005690,cal,freeway,2.9000000953674303,-1.58679854869843,-2.58520483970642,0,0,0,2.0,2,male,no,14.5500001907349,yes,yes,low
4005734,cal,freeway,2.9000000953674303,-1.84636878967285,-2.93561911582947,0,0,0,1.0,4,male,no,10.6199998855591,no,no,med
4005748,cal,freeway,3.25,-4.88079786300659,-1.8211784362793002,0,0,0,2.0,2,male,no,47.58000183105471,yes,no,med
4005816,cal,freeway,3.25,-5.5266695022583,-1.29438614845276,0,0,0,2.0,1,female,no,22.2700004577637,yes,no,low
4005868,cal,express,2.9000000953674303,-3.47795677185059,-0.693560123443604,0,0,0,1.0,3,male,no,19.1100006103516,yes,yes,low
4005879,cal,freeway,2.9000000953674303,-3.6608657836914102,-0.575805306434631,0,0,0,2.0,4,male,no,27.780000686645497,yes,yes,med
4005883,cal,freeway,3.25,-5.51944446563721,-1.41494166851044,0,0,0,1.0,7,male,yes,43.130001068115206,yes,yes,low
4005940,cal,express,3.0,-3.8638069629669203,-0.9680023789405819,0,0,0,2.0,4,male,no,30.0799999237061,yes,yes,high
4005972,cal,freeway,1.95000004768372,-1.01291871070862,-2.33279752731323,0,0,0,1.0,2,male,yes,16.0599994659424,no,no,low
4005973,cal,express,2.9000000953674303,-2.74022221565247,-0.394724011421204,0,0,0,1.0,6,male,no,30.8899993896484,yes,yes,med
4006017,cal,express,1.64999997615814,-1.18635988235474,-0.23523439466953303,0,0,0,1.0,2,female,yes,34.810001373291,yes,no,high
4006040,cal,freeway,2.9000000953674303,-3.2323455810546897,-0.42407110333442705,0,0,0,1.0,1,male,no,25.010000228881804,yes,yes,low
4006131,cal,freeway,1.64999997615814,-1.2418133020401,-0.21839590370655101,0,0,0,1.0,4,male,no,57.0,yes,yes,med
4006136,cal,express,1.64999997615814,-1.18635988235474,-0.23523439466953303,0,0,0,2.0,2,female,yes,42.709999084472706,yes,yes,med
4006290,cal,freeway,3.25,-4.76211357116699,-1.7671544551849399,0,0,0,1.0,4,male,yes,33.689998626709,yes,no,high
4006309,cal,freeway,3.0,-3.9463849067688,-1.06475806236267,0,0,0,1.0,3,male,no,41.9900016784668,yes,yes,low
4006319,cal,freeway,2.9000000953674303,-3.75000691413879,-0.7014030814170841,0,0,0,2.0,5,female,no,43.2599983215332,yes,no,low
4006352,cal,freeway,2.9000000953674303,-3.6777098178863503,-0.588957607746124,0,0,0,1.0,4,male,no,37.709999084472706,yes,no,med
4006408,cal,freeway,3.0,-3.7983338832855202,-0.784223020076752,0,0,0,1.0,2,male,no,25.7900009155273,yes,no,med
4006538,cal,freeway,3.0,-3.9334192276001,-1.04379773139954,0,0,0,1.0,7,male,no,43.4000015258789,yes,yes,low
4006616,cal,freeway,1.64999997615814,-1.18635988235474,-0.23523439466953303,0,0,0,2.0,3,female,no,29.8299999237061,yes,no,high
4006660,cal,freeway,3.25,-5.48271179199219,-1.31772768497467,0,0,0,1.0,5,male,no,44.6599998474121,no,no,med
4006663,cal,express,1.45000004768372,-3.7156577110290496,-0.57103967666626,0,0,0,3.0,5,male,no,38.819999694824205,yes,yes,high
4006670,cal,express,2.9000000953674303,-2.09010577201843,-2.9765007495880096,0,0,0,1.0,2,female,yes,44.619998931884794,yes,yes,high
4010049,cal,freeway,1.64999997615814,-1.6999878883361799,-0.17184959352016402,0,0,0,1.0,5,male,yes,76.3499984741211,yes,no,high
4010232,cal,freeway,3.25,-4.95296192169189,-1.7631261348724399,0,0,0,1.0,3,female,no,21.1700000762939,yes,yes,low
4010297,cal,express,1.95000004768372,-0.9186119437217709,-2.90916681289673,0,0,0,1.0,2,female,no,76.3499984741211,yes,yes,med
4010305,cal,express,2.9000000953674303,-2.7683730125427206,-0.400706887245178,0,0,0,2.0,7,female,no,50.4500007629395,yes,yes,high
4010323,cal,freeway,1.64999997615814,-0.6912208199501041,-0.3107527494430539,0,0,0,1.0,4,male,yes,56.5900001525879,yes,yes,med
4010499,cal,freeway,2.9000000953674303,-3.25540232658386,-0.457121193408966,0,0,0,1.0,6,female,no,27.190000534057603,yes,yes,low
4010515,cal,freeway,2.9000000953674303,-2.3666090965271,-0.357956409454346,0,0,0,1.0,3,male,no,24.1100006103516,yes,yes,low
4010593,cal,freeway,1.5,-3.97668051719666,-1.4142986536026,0,0,0,3.0,3,female,yes,22.4300003051758,yes,no,low
4010727,cal,freeway,3.0,-2.0472824573516797,-2.94881963729858,0,0,0,2.0,2,male,yes,20.0100002288818,yes,yes,high
4010739,cal,freeway,3.25,-3.25571346282959,-2.54943037033081,0,0,0,1.0,4,female,no,57.2299995422363,no,no,low
4010802,cal,freeway,1.95000004768372,-0.9222970008850101,-2.8076996803283705,0,0,0,1.0,2,male,no,62.3199996948242,yes,no,low
4010816,cal,freeway,3.25,-4.76211357116699,-1.7671544551849399,0,0,0,2.0,3,female,no,27.6800003051758,yes,no,high
4010829,cal,freeway,3.25,-4.8493914604187,-1.76664662361145,0,0,0,1.0,4,male,no,35.25,yes,no,low
4010846,cal,freeway,2.9000000953674303,-3.4242541790008505,-0.672425985336304,0,0,0,1.0,2,male,no,24.3199996948242,yes,yes,med
